Location ID	Aquifer	Latitude	Longitude	Ground Elevation	Geologic Unit Code	Well Installation Date	Total Well Depth [ft]	Well Diameter [in]	Screen Top [ft]	Screen Bottom [ft]	Comments	WELL_COMPLETION_REPORT_URL	Location Type	Monitoring Area	Watershed	Well Status	Inactive Date	TOC Elevation	LWA Notes	Source	Max	Max Date	Last	Last Date	Max Hex	Max Date Hex	Last Hex	Last Date Hex	Length	Active	Exceedance	Substantial Data
CrEX-5	None	35.8599426	-106.250798	None	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-RLW-2	None	35.861675	-106.272661111	6847.7	None		None	None	None	None	None	None						None		Monitoring Wells	No Detect Data	No Detect Data	No Detect Data	No Detect Data	No Data	No Data	No Data	No Data	1	Active		
MCA-3ac S2	None	35.8620955	-106.2730504	6853	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
18-MW-5	None	35.8399884	-106.2652961	6736.7	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCA-3def S3	None	35.8605989	-106.2686655	6819.8	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-6.2C	Alluvial	35.8616154	-106.2727284	6847.98	Qal		42.5	3 in	25	30	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12236						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-53	None	35.8368013	-106.2510359	6689.98	None		None	None	None	None	brass cap location, brass cap location	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCO-7.2	Intermediate	35.8606409	-106.2684259	6818.34	Qct		95.35	2 in	72	92.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12199						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-61	None	35.8575756	-106.2612038	6940.12	None		None	None	None	None	Brass cap location from WCR, rounded to 2 digits, Brass cap location from WCR, rounded to 2 digits	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-7	None	35.8746897	-106.2795381	6779.2	None		None	None	None	None	Location info taken from Brass cap monument survey data from R-7 WCR., Location info taken from Brass cap monument survey data from R-7 WCR.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-5	Alluvial	35.8632386	-106.2764548	6876.22	Qal		33	3 in	17	27	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12233						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-5.5B	Alluvial	35.8622534	-106.2736119	6856.89	Qal		37.5	3 in	22.5	32.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12232						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
PU-00182	None	35.8786626	-106.2308475	6437.04	None		None	None	None	None	Survey date and accuracy for coordinates and elevation are UNKNOWN., Survey date and accuracy for coordinates and elevation are UNKNOWN.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SCP-1abc S2	None	35.8634698	-106.2572968	6703.65	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-9B	Alluvial	35.8605115	-106.2579232	6753.6	Qal		80	None	55	75	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12250						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LAWS-01 S1	None	35.8669997	-106.2192591	6363.4	None		None	None	None	None	None	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LA-00001	None	35.8716831	-106.2646264	6657.68	None		None	None	None	None	Survey date and accuracy for coordinates and elevation are UNKNOWN. appended samp_la samp_la0_1  samp_la2e textfile, Survey date and accuracy for coordinates and elevation are UNKNOWN. appended samp_la samp_la0_1  samp_la2e textfile	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
BCO-1	Intermediate	35.8891488	-106.2492164	6641.97	Tpf		68	None	57	67	Intermediate monitoring well, Intermediate monitoring well	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12437						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
LAO-4.5A	Alluvial	35.8702944	-106.2395926	6459.89	Qal		18.5	2 in	8.5	18.5	Brass cap elevation, Brass cap elevation	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12146						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-7B	Alluvial	35.8604516	-106.270474	6832.45	Qal		47.5	None	32.5	42.5	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12072						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-45	None	35.8592115	-106.2505637	6704.02	None		None	None	None	None	Brass cap location, Brass cap location	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-33	None	35.8606238	-106.273675	6853.33	None		None	None	None	None	Location info taken from Brass cap monument survey data from R-33 WCR., Location info taken from Brass cap monument survey data from R-33 WCR.	None						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCO-12	Alluvial	35.8597293	-106.2503049	6697.15	Qal		108	2 in	88	108	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12217						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
MCWB-8.1A	Alluvial	35.8610965	-106.2630418	6785.95	Qal		75	None	50	70	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12246						None		Monitoring Wells	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
CrIN-6		35.861222300000	-106.250741600000																	Chromium Data	321.0	2017-11-07	259.0	2017-11-07	No Data	No Data	No Data	No Data	3	Active	Exceedance	
CRPZ-1		35.859008600000	-106.261081400000																	Chromium Data	385.0	2016-12-15	76.3	2019-02-07	No Data	No Data	No Data	No Data	4	Active	Exceedance	Substantial
